voter address, voting power, voted
ca1qhek0l5y28te2ql0jrglstc5c0c89vc5p9z90f04xc02n9seh7f9jaquwue, 8143, false
ca1qhekj6njz0qlg7mnl9rk8szd33jllzwdu7njxwngl59uv4u770cvst8sqyz, 117470, false
ca1qhekkf8vwdkssag09pe6cl9pkv342npzlrc5cj8vkqzzpwyxrl8qs0ppgnw, 1111, false
ca1qhekhj6972d50xjnv6x8rp3mz0ffgteafnh2penhzjnz3gsk5mwykxxwyym, 16325, true
ca1qheke6jahc5x344fnec39sgvpaffgzhp7rau7gtd0zc88t0az9026rs9crg, 82, false
ca1qhek7e0z2g97ftrk4us2zc94nmdfn034thytj7fcvuwdxp6tv0fhunwfsdn, 50081, true
ca1qhehy080qvantxsfl434uwpzk62uwhx5hzfn5ma2vnzuqcs8jxkayg5d6hx, 28598, false
ca1qhehyay7309jwn2yapgdrrj5degavxskj0sycs0xw2fgsu32p6rw6gz85sa, 18040, true
ca1qhehyltqwrh5u6n7wuuzsztu9ypdgklzec0qmpth4cslpdqd5evg2fvqfyv, 74, false
ca1qheh2uj4cxa3m23t06fznrp6jnwy42292nnqcqju2xz56xqjj5ktzlmx7j9, 12207, false
ca1qhehs96zf6vmkq2akqf9uyy790y4h8gaeqahl8d9lv6dfds0958k2jeuarv, 4798, false
ca1qheh3wnpnqtwvxqe7kg4n9mr4j4a7pwxx3lcjv5g2x0lhmmm7v98gj754a6, 499, false
ca1qheh37as3j4utk3syvzsujek6usxa07vraufdk0wr6n2uzmfepphvpynraf, 496, false
ca1qhehj27mpaf3yw8rn89ey5zcrtdxfulzrer3mqsn2kqn8x0njfljyv8tm93, 2073, false
ca1qheh59vk28eejzj3fnh67fp5gwtngrrlu4ct2n8j2l573nacmauxvznq2xk, 1016, false
ca1qheh4g30l0tcksk8cjcg5gqgg4hp9y7gzytul3kwy4dlnxd2fppv6tsad2q, 1504, false
ca1qhehhkl52ppu2zjg6v2zchguyhpgwdff9zzmyc2klyq6xzk6sdqkurzvmcj, 715, false
ca1qhehh6l77n3aekpsyfa43kfwajs78epeare5fexezqfwgws6f8cxy8mavhg, 688, false
ca1qhehm2ye5y8zncswcmcwx9kc56k2duk8f5mnr95p6aqc0chlk23p5es8t60, 6036, true
ca1qhehlmepe82zf77k0k499mt2v9ygjmw570drpcfxpxk0k95ndau7grhtwhp, 110144, true
ca1qhecq6urdf57ccp3qup4rwrtdg3zp2wd9yc6qp04zr9wfcq6gz8z5yrn302, 1582, false
ca1qhec9znvv9k8vee62veflpd6zrg2f8fwhe43ax8jal7jnjec3pa2ycg9qd2, 27229, false
ca1qhec9vndseqn5la9lk98v4fywn4mtklny72e93kj9tp7urpdvzd9ktp9ht7, 2881, false
ca1qhecxl86zl0qv98qqkxttct5afl6clztad5ez6rev7x2e6xx0xh3x4lhjjf, 46, false
ca1qhec8pd0m3uv66cpqvym2mzvmu6pencs893lel7fe3dal83fyjyy7eepr4u, 191, false
ca1qhec8hl4ymxpu6ptczp85sqcxe4ezl3cvq7tnh4wz8tmdyzxnrth57vqu9s, 4565, false
ca1qhecthr06fllf2a927lm0ewpdh8p2gs3ldvasw9scclucl8nvg2v74vryjr, 649, false
ca1qhecdf3aslq37vj7uzzy587we4a8qt6mjqsm6dks26p0f3jnuf3xjf08khl, 55, false
ca1qhecs5d983tn753mxk99cegp69u3enxn77373taycdzgr7akfucwx5hq7ww, 755, false
ca1qhec5pfz8ze6shkhk7666l5p4w3jwc3kye4zyzhgn4q56zqq2ujws2jd582, 116, false
ca1qhec4htng6ah0rfgqpd820rzaqsun9aacl8mvvth4wawm6kshtt6kq5fa39, 4000, false
ca1qheckjfedz8yhzna3n37kwr9mrh7gpvg0cd86v98ge33arcsnxc32zxdrts, 5390, false
ca1qheccvmvmvhm80kscwdmnf0jl8tg5zaqk5grx04hk6cvnpgqlk6pk7qjpe8, 6153, false
ca1qhecchhu9fx2gaapzu6dhy2cg6ph7zra66hvrlp4exfvk8uv5w8uxgdd0ma, 7366, false
ca1qheep82pnek4xrggadf4vxa979r2ghctv2w3mn4pfr4rqr8zzcltgs8whk6, 17383, false
ca1qheepsnn4serwqmeqv3fq2wqca6g4gqxmjxwu68uncpmnm62xcttc377uq8, 2059, false
ca1qheeztuc0988884yf66jeayrt4kfn3z9fc84sz7xlwnhxuwksn3fu85a0su, 1522, false
ca1qheez03saq6vcnk3x9xzlp7x302ajd06lt6pqsahd70qahq6c03f65rq22s, 426, true
ca1qheey023dqmztj7fv4ud930gsuhx52wjuekam7g0p28sk4vfd7psux3k8wl, 7919, false
ca1qheey490fcfdy9s59twcgljmq3dle4vtxjyhfje67s39wz8wa03n6ql8lvg, 8508, false
ca1qhee9p7uumzv95kfdtkkz58cac9j40u5yx7nyex270t95tsd6rvyj5hrz05, 546, false
ca1qheeg94lhmny03rfd2eek9r9unjjlw53dly8em6qdy7u08vgfkryz58j4al, 825, false
ca1qheefntw5j6rkysvc5cgc4wrwvml47zjszmcwfdc65q28zcqlxrtzcnxhw9, 5578, false
ca1qhee264md9gdrlt2k34w7t7ehyq8elrzdd74gddq24m0lzzngjyzky4v8dh, 2004, false
ca1qheevglcvgcl5p0h24chdty9lssahh59rehrf0u0l2k56j2guy23qa3fj0v, 9163, false
ca1qheedyf2hpzavyt4462aucqc7xs2ckfgtyx8qlfw8we96kuxy4kvz8sqppr, 10788, false
ca1qhees8sj6xz5gd37g02ndjf9fet55d7n79gtd9qw8s4slffq6gd4kfrf35c, 10177, true
ca1qheehq0eqqq66zy5zdz5cgkf8v83pf64l5pngge9pw0cg89ukky4jkz77s8, 25231, false
ca1qheehkdjyvtts2s4f244lhj5uwdp4mxz9nyrhf7cddstwkx8ugcmsj5vf0w, 10420, false
ca1qheec35ykjuehgrcr8fgy7xflmpn9j6hs5vewkkk3cmhlxwe723y6fpdeex, 6370, false
ca1qheecm2zqcsrw9hvy28yp9js8f4tehnkkv9w0dvavccdkgj5ct8v76as00s, 22324, false
ca1qheeersedn6q45gjxtkja7cq6ylc653gnft2w7ellpjtl6yn43lgxdkzukc, 370, false
ca1qheee66yqgw6tex0rcvmu65fuq3kc5qlmnau7nd5vsyj7vqqpmhzw6kh98m, 1032, false
ca1qhee7yxjs8vq0dh5z9adw29tkjc23e4vnt5vegkwzhvkdcj6xg9d2umppyd, 1888, false
ca1qhe6qp7z4v877ddu606qurhmxa54f2ce5m3487wfv0kpnaw73gc9w45g369, 1030, false
ca1qhe6p5rq9mjt54axx3khgqg0rc98s7g5jfwlvaq94vszl0pcg4425yyn7rl, 16862, false
ca1qhe6r25q7hvgzrmzzystwksrhmlp8ar74kwxurr4ejgtkjllp0qlv5mrt8v, 15173, false
ca1qhe6r0n03qk4ma9sqampkchuqpc2nlw87ge85awcfpm9tfh270zt7ws2jfy, 304, false
ca1qhe6rnszvvxrduwwwc282dxysqexlc80qhyddurdh9wdg5vaaq5kgerldkf, 183, false
ca1qhe6ynn68xxm8tfunmr3glxd9fvvupxcl45m75kkqwxcc370vfd4ycs4e7e, 321, false
ca1qhe6yljveneljghha3exn2s5skdlp6fmywj49jxa4numahxkznqnkg0v8ec, 716, false
ca1qhe68qavlkr05d2av5dyrlhp2e49yfwmc3ljs79m2rnyn6lnpqtez07z0mj, 1602, false
ca1qhe6fwvef0ekjpr5za0htwcd5tvcce06qhdgc36zytdvwkwz3ajlg47fke0, 14295, false
ca1qhe6wrvulk4p3pwmpv2ej78769uldfeysyjlfajy0zcs5fg835elu022hks, 8194, false
ca1qhe633ny6x2n9uaxcrwwtf5xzxf6lflpw9pndc6ctpeh5yvqfvv4xjxk7ne, 994, false
ca1qhe6j05z5u22n4wseqpwz2u4dyf2fs0zl58yx7u8gf82n0248059jnplycx, 20179, false
ca1qhe6esjhfduverctatyvsrfmc3a72hmdjx76tzvdpck3cyvgu237x9s4en7, 57409, false
ca1qhe6emma30enhkcg9jshgcv54l3r8xzkc4pmyrza7acskrcuahlm5wuqc8n, 3100, false
ca1qhe66fqr8ppa4et3x35hcju0dnwyy5h238e0ga9p5xzag74ecgaj5mrvn7e, 283500, true
ca1qhe6mqejx6mj58e5ajr3mygmjj7rhqavuxwh9q96gy0j9ugqa4fuv0z255f, 44, false
ca1qhe6ajkln4p0dcdhphg5cm2y734w4xedsw0ej97an75x9czfzrujcp6e6j7, 9932, false
ca1qhe6lv92l802xgx7pwnwmt625kzxctwrsrhdukun4rqmjut3qwvfujqyw2z, 5230, false
ca1qhe6lv9v64ccdra73pezm5q7ldspxvxvfj9jpvmaj86gw23s306ug3wl78h, 6601, false
ca1qhemzp72hudqj2xtsz4ueygc9zcedntjy5jfz2tzflc9cxvqe6xtxes9qj7, 666, true
ca1qhemzv9yqwl2f7jd4wds8zsysw2njnhexc0m0g0ljjuhldyka5hcv2ejfqa, 4343, false
ca1qhemz3txln0f626mx6xjnrcnel06ur0qm7xexd9uq2sp4fgnfft3yzl4ruz, 1280, true
ca1qhem9yy5wzgxdnjyc0secpngxsvakm7e5plu4unfn24r06tqncu2j27ken3, 3331, false
ca1qhemx9kxhsp3phparf9tdquz9qnmr92flek8l5h2r4ukndp4hwcv55p4hr2, 139, false
ca1qhemx5msnzqukeftrlxhygkp7x2ujsuz09ltm6kxuxrj6rq930f8wuaezce, 9790, false
ca1qhemtexxs80sq0g6jf0qwyn233n30jnezyufa0tszxwym4qm4tz22tyhwpt, 30, false
ca1qhemvuc8k5x0hnqt0emeks5u8uh7slqhjrg8w0sw92gxvn4n4peg5hll9ct, 4650, true
ca1qhems7ys6k9geu0rxqu8vk4zrasyfwd5h8sajw7l3s4rq5kvvy4psu55l3y, 813, false
ca1qhem3ek2ecrcnsqelwdfz8v0qyzhe5dg9am5vea5euqcsx6rp47473chlmj, 1022, false
ca1qhemen3l4830aducdwfl8z79x7ket3nsclczmyykhff8cq0hyuxukefxkcp, 100, false
ca1qheme4f7we4nl320c8g448h0tycgeyw6gkmm3vcwz05dvh6s4whu5x8jucp, 1010, false
ca1qhem6r6u6ereewgke8l5j5n0xwteuvmsq7ztes0pwdtehajul3e6q6xv3w4, 460, false
ca1qhem6xuapr7srczsxmvl68zn5555hm68h2ttjzg9j07pmu4p76kvghxdjff, 17770, false
ca1qhemm7zxk4c9wg89lxv0dqyqfz57lqprfqwe3gq5vuuwyvd02vsp5wcc6uu, 6133, false
ca1qhemu9p02s0hjsjz7q0ft9l0e0fwwvyhfcevpddrvetdxkpaxt8lsfr6y0g, 68129, true
ca1qhem7csxmjcu4ycyd730usva0xsykmf6dhc0xxs62l5w4uceru08w6tutu4, 218, false
ca1qheml7kk006h057s95px4nh0k8nflzhg7pekxcsjmq0lq24mfzn9jend4s9, 778, false
ca1qheuzmul3d2cu6vatlefrv84yyvwt925a4wajpjfmnuc0s04p4xjx4hmlcf, 108139, false
ca1qheur0kd38sespk6c5p0rkvlvedsthnpcn5crfjfq33aluq7jhx867zx3zh, 14590, false
ca1qheuy96rzwdcf6xzlxvmsteauzx6eph45czkxx03v4afczperh9fje420fg, 36752, false
ca1qheu9n3tkq7p50dr93lfguyfknlguddfe7qlyyhufhhugm93xv9q7t9nmer, 758, true
ca1qheu9hrrt334ska8m79c5fsgm9ng368kh6kawe3gphvy28vgczsjzp98dxd, 8676, false
ca1qheugzh2t0v53wt6knndlu8jj3ykqmm972zpqwy5svq2d3t9wdhdw687azk, 4545, false
ca1qheufmt7afggmkdq68gu9eykrmwp0xr6ls8l4w2lla4kptec26jcwkgdv25, 48, false
ca1qheuvpjdfhtwua5x9503n2dcrkwg3mkaam3ry4ndh5vz9dqx2vjhuruva95, 52692, false
ca1qheuvyj4hmj0feh92vwsnpcts8ekujj8nhx9p0ddmf28k5eptfqvy3gypqs, 52326, false
ca1qheus2tx64y5atxk4qurtg6rza5w3er3nfsexlvsx7cjaqvcxalw2y6aweh, 3094, false
ca1qheu3kdjmg4kc9h7s7upw6avnhe9qqeq2yxzz4sgt8tme62q94c0sdpvk93, 9149, false
ca1qheuncfselts3wt8vycshleg5498598r4v9c5umk9qatm4xk4lcsujjq0du, 15070, true
ca1qheu4umzcy0fl7jvgtsq2vuqspfw4wx5ksqkfr9tlg8dq63khk6nugaawdt, 1000, false
ca1qheuczhyauq67zrymaxyzfhe4cuma3e6j98wncjc4u9uxmxw32gljyjrq45, 528, false
ca1qheuc48ymzfsl7vyw83mx8nq4u06avavud4kyva34p7z679sf5qu6yx9kcn, 13189, true
ca1qheue975fnweycgu68546tg8nxnzepcfjde580jd9gaj7l2mts9e59s2wx9, 14973, false
ca1qheuelulm407dsqmcud2av20sza4907drvwa6rc5ayvu9ypq53v55gq3x87, 1456, false
ca1qheumm2j0tu3wll6575fvewkq5axup0v2mq6mgt3pswckaxnt7k8jfcg7na, 9961, false
ca1qheu7kavsf6garqe5ny388xjwv966d0vxt2fyc6f4ycnszfhrnuvcpfa9tx, 343710, true
ca1qheulpgndsrhhlpm8vkazye86clswdtgr5e46m5u5v02jnyg3g3y6teypsw, 815536, true
ca1qheulxysu4tsk3f5gveymppj8z383a49jpcykkrqzu0cg0alnjnujex0g3f, 354, false
ca1qheapckrgynuaqxknspu825vysp0za35yfnmhpr594pk9nf0emprzsk7r8k, 44550, true
ca1qheaz9rzyr0daypxjsa354ewmfezpw8s523nvqp8a4dh842tw9amcgqfy20, 41008, false
ca1qheaf33tzkgfjus0yk63qmskph03kg2mwmfpwceaarq78cqz466wstw4sgh, 49962, false
ca1qheafnpyzg9pda4auwgwaxf4f30q5du9xzw83anfff49fv2zs4xtsea3ukf, 994, false
ca1qheatyyv6wwd8ntmt34z4lsh52262a8feprueffsh7u8a94fvp2ky9kww2d, 142297, true
ca1qheat92xwlzj9gzup79jk05pxkxhdf2vfx36nq0wanl8ecvnz2cezy6afgg, 137, false
ca1qhea09jfz4a7tcw9nl3wunwdx5ydn9sz47dvlx8qvhnt335d6w3xywlv708, 3766, false
ca1qhea32sk2k50s9m27ydjy7pv439jknf4l5vtlt8p42kfpsehc08wuxvvptm, 1000, false
ca1qhea3awq44lz60tyxsjmhfyjwr0axcr76mzzaavg9yjv2j5mfhgdjkvredw, 10693, false
ca1qheanvmkj0kvz7yxqav23e7u30j44ytc5dpekr5pc2c3nztscdsfy673wdg, 100027, false
ca1qhea54p9uar6evwk7ndggfsh0r8fwvwwww6uw5l7epq4mdefj638uxfdws2, 3922, false
ca1qhea4wdune5mxemclpdy82yfpfchwp7xfj5fe3drnqc3wy8a8l3fv4yarwz, 40010, true
ca1qheaakrv8janux6jh54slh9983n8wl0ar3jwjv8vvaa58levp2qe7276e0h, 832, false
ca1qhea7hxpe2unx9nrrlfgeqz57vl40jejmdqk4s0mgf4ztwq3ulynw2alscl, 626, false
ca1qhealcsa83ecllkyj7758dpm4m95fuwvm3czvq242nd0wds280fhkr50hmr, 53333, false
ca1qhe7p2dku6e00p5xafuj2fuwqc585yekree9psxkcthj7xxxp88aqn490qm, 19850, false
ca1qhe7pm6c3wt2yjqat0pev9e06aag0afkn5rml0jjcq887786ld0yjxcrwfr, 1007, false
ca1qhe7yewqpuheh44x45lfal75ga4r6fdz334rfw2kxa3djf9h6jep7h3zamx, 12391, false
ca1qhe792t8s33vq5je4u874ew0m3ytdrj92sn8alrwmd63u6fp5afjskyp8yu, 2331, false
ca1qhe78hcjg622d7vt5ee59vd56mlxjm2xev9aqt53pz8yyst53mkgq66cvwz, 711546, false
ca1qhe7ns2ggtfhpt8p0duk00x0vyw4ew284qkrd04mndarqrnmq4xa7c9cmf6, 8673, false
ca1qhe7khafndqm025k466n5egruyt4s4pyqch5tnk4xtyjd0g8dy9ckwqv5xa, 12223, false
ca1qhe7cwckaj8yu282nhq0pem22j2ttayt2kvcfsq9g73wl3rmnd24w5njgpf, 3749, false
ca1qhe7ec9ad9uxvv86xyfrvhva03agaxh32l08d5uy5t0fm8zgpg2f7t84v79, 955, false
ca1qhe7mqc3vd5dcthuv27thhgq2r2wpx4724k48t2kmz95flc7w7aw7d0w7py, 9032, false
ca1qhe7mzjgjlnutqkk30txac32v69nx2jzp2lv648yxxfcqn6w84yz52d85jt, 2651, false
ca1qhe7uxytmu3d6ckrad87cj357tm6askehrkydnv029nzr2tf2dwsxrlycvh, 75940, true
ca1qhe77ypzmdspf237savfxr40flv0e0nkghsmw0zkhexrxa5mya9xstj8q54, 2083, false
ca1qhe77c0uzk0jucc3altcsn3z74433zac94xmsdxacukqcte6cg03krgajy5, 1068, false
ca1qhe77etmw7n9llh63yjgu077ghfxa8j0wjfydd86pnysjvk8v9fq76a20g9, 723134, true
ca1qhelqwnjglmsdgy4c2djalakx3c6u3aufajynlrh7j6py9s0yq0c262ewty, 65, false
ca1qhelpkr83rcq07jq72747psthgm4gt0laxk84dfes3z5jxkhmnhwj6a5vmj, 1168, false
ca1qhelpcfu9rrezwzcc0r6lal359c2p5q808dh6an8lycjaxhad0k5x8qnxj7, 1005, false
ca1qhelzpu6n67dr8t84gsyns5w9e8rhywvrtydlf8x0k48lxrxsj4w62jvd9r, 10053, false
ca1qhelxyfwt0t6lglf7v57vwy5p45ajt44p2s2pm6ld99wkhqt2772jhvhwwd, 4190, false
ca1qhelt2g5hd2j4funl2fcsslr3k7k484fqau7v29j36udr7hmergvg0c9qlm, 4875, false
ca1qhelvucwp9sqalnn5d8cnl43en9470ypahfrqqxqp43lwgylqqcdzlcd666, 2074, false
ca1qhel0yxrz82wcfg9ykucdkk5nka5474xh6r0s4hrztrsrw4l4xr0u7fgfn8, 46997, false
ca1qhelhsgs8cr5ntw0lgagrdkuk0w8363qglu36jdkh5hayq7etkg5uv8nztz, 696, true
ca1qhelcu4uexcrxqq65ceg8gq2uszq56xrqg3ad4c7pxlvpqlnagtgxqu8jmd, 11171, false
ca1qhelatnajckzvxxm8dknrhq83e0vs6dkhcwlls70quc3wp54lmv2ges7jay, 40011, false
ca1qheladwamx62vcf80mennxv5gedhsfdvvyqd4rsspnjvzjpkm929uz4qnku, 2945, false
ca1qhela09dqfgx0lu30rpncm2fe2l7kmppcvqpxdg6mct6ppwxznz8uj5g6yz, 504, false
ca1qhelaem7dhq2v952nfhg89n0urerl3y4fzms66e8cqkqjurtmkyl5qynxhm, 1205, true
ca1qhel7un7suxcm4zuf904xtv3uj83lg5lh0xy43mvuz90v72v4thcq9r80xv, 2535, false
ca1qh6qq7h7988n0f0j5xyv2cp2fmkhz7hsrrd4zgnjnyg32mplxz2dg5ccd6q, 2447, false
ca1qh6qyluyezzg6vu84tkztw7pq92f0dtzlh32he9lst7fpytp7fxyk5mjy07, 116322, false
ca1qh6q97ywgmkcr6tyuvlhvrcv6pz4j78vjsah3h30tp3gr7pl4p7uxhskcy4, 706, false
ca1qh6q8tf9wl8t2tvzgsxdt5rdfwvhfrw3z8tchzcfwvrkhr3v66xj2dgwlus, 27985, true
ca1qh6qskyhmpk74y0pfcex3y52gk5nmnt6tuzp43jc9ss0295d2vrvwev4vrw, 304, false
ca1qh6q4fuftjejya7gjcmch04r79vjhajp8dm3yvj8uetxc4e55x5ljsc09vz, 12870, false
ca1qh6q47wd6s28spmk8hwafv4cfdwx6mz5q9fehayx73d2cq99r3sexz4u7sw, 55, false
ca1qh6qkzlcul90e7rfkhzgc7km3kasha7xy8lu7jt88shkl23zf94fxecr7gz, 19010, false
ca1qh6qkhndkftt60f8e28yzltgxzz2j84pzy4pgx3egpfkfnat9ul4j8c8xur, 56546, false
ca1qh6quszmlufvh4s83vg88fpa48t6wpw889fxvd0tdxqx2y7l5f957vrdp36, 9846, false
ca1qh6qu69kl9ck6q35p7g63tcmjj7qzrpyur5mtr6alxv7agmhuqr0surtjw4, 1005177, true
ca1qh6qak493xqfz3kuz3yz6lnz5mjw3ddrnu7xvtnf9jzaff43yh5x2at8ryx, 1909, false
ca1qh6pqp7tv6phwjws3psjypxp7mfpajssnfz2u9u62vgjdl04cfumcdtc8y2, 43548, true
ca1qh6pxcy994mzcnync7gxud02dx62rcuvk982pck7zcyvrakprdl8g2zccyu, 631, false
ca1qh6pfxkp8sqwj949d779aq3kqrazj7k40lzpt75luvpdsq9ztpsqu7m2sv0, 1140, false
ca1qh6p2harc2jdy63s7vfhshtg38c3cjpf5n2eqw45te8u566wnwwnyl5r0hf, 14912, false
ca1qh6pw0y6r324f9yn2qpf03wg4l7ksm6qzxf7tnrs9nk0tkdn36he6d8hepg, 1038, false
ca1qh6ps48yusywwnkm075ljxdj9gkzt42kg9evmt098z4gr754z9p955p6823, 4151, false
ca1qh6pslp5fphsv97nqldwrauadz7uvkc6vja3n53vtl0ugww6gssawe7jfh7, 3399, false
ca1qh6p50c9d4dt84ffypmp4zc4unj6f809wx5t5zuu9e4xhu2saplkvsuzw5j, 14999, false
ca1qh6p4ecjfvedzmy72m2nw7l7m4qm86vskdr2cgjv9znkwfgx3ad227arzaa, 2503, false
ca1qh6pkuf3m72mqug2atyq09y7lqg8q2xpjc0g8km46xm9e46y434cyce540g, 4987, false
ca1qh6pmda3ey6mc90gqv8rds3cxsjq5gza7gv40qa3lggycqfn3dvhw4k7c6m, 10171, false
ca1qh6pm0scaw9xx8zr4smxdxl5raq2mpvugrc5cdx95lsn3zjm08ussup322l, 39, false
ca1qh6p7xs5q5mcpkngpt7n705ku2ssyfk4he5gsw6n8x37xkgqj0v6zayfmfq, 73, false
ca1qh6pl2qnj5q3k7m8rw4dwavjv2mm2yddzeexjxsz08u2m8kqngwq5rlhhva, 2136, false
ca1qh6zqmfnkm7pv7wyng8yw74486cmc4ewe48umg455jzxrxps4qhvqrw7g4w, 111, false
ca1qh6zypxeg4flus9dwqy0j544r57005g68hmtpa2lfhth5jctfnu8kdurff8, 619, false
ca1qh6zx72carge2tc2t27qg8n4uzlk8k2876275237y5yr62nxf5nwc4af3gh, 323022, false
ca1qh6z8qjuu4943pqksvn6umpzp4zj200y5yn2fvr37z44z699e6947qp07zu, 207, false
ca1qh6zf9k0w6qg9lj9znqawvvyzd0t73xy0xnev9wzl2cahjwqweg9gtayhpt, 1180, false
ca1qh6zfvdzcscweukc0f9s4fredq5kp297wpz0a95usnatqptevkqmun96fw3, 2180, false
ca1qh6zfeepcu2wykc45jp395syefxwy579d88396kggk9anyaj72wqw9har02, 10258, false
ca1qh6z2c0syx8qewn65hvu2zs35xxm8mhyu49xxcm4ljhqcy0jauh052v63yp, 103357, false
ca1qh6zv7g2aj5glf6ujfyurrqp360g0qtztj82v0r462qg6qukxtncz9jmanc, 133, false
ca1qh6zdn3lqrv89qq3mneuu6qsvx9ykvx9zlqkuxmqu960uxcsu3slxxqdsxf, 9385, false
ca1qh6zskua58eyave8atnd6tjaphc8e3v3unes9j0t38q755qcdfxuyv0zsxl, 151549, true
ca1qh6z3xzr0hg48wrzu2v0sj0qj0q6eklrwxesqywlfxnj2hhle3un6uu86re, 9576, true
ca1qh6z3whjgzjcxuenddedp5p7n4y5x7ha87d5ke8c38nay9pmeyfkxvxn27c, 35, false
ca1qh6znvcjhcnqyqqy85aqhkjs88kkqz653wlh4rzqlj80hhrdx4qqyec5gnv, 15689, true
ca1qh6znsrffl3365p4racql2av89wc0vfwvgntr88fcchry3hj5cwgkk2te4j, 9102, false
ca1qh6z4qgnduxx9spdp5udcnqux5l8tr9k4nkt265ec26kq2nlkcuv74hu8ry, 1759, false
ca1qh6zkyfmft6uuldnqw80kac9qe0ea9twg42zwgdvxyqn8uwdtz6d5pg8fss, 3000, false
ca1qh6zcg9n4lv0gv6y5dk9mwk3fl8yygq5emfujpsmy9yzfyyx5yhdq0r72ty, 103, false
ca1qh6zm9afh2weuwzjsnd3el3j3avvkmjwxe7r8syjaj6eedgcjmxrurkcwyl, 1498, false
ca1qh6zmna3vtg7cvj28zf0xzfjlrdvwetltvrqxcyk0xlqashd9pw3k9u0xz9, 5285, false
ca1qh6zm5c64t26wewvukryqe0gauh4ysd2cvf6054ttk4sr6j6gpjaqjpgk9e, 3604, false
ca1qh6zae8ju5vp7863z0e7vv043x4cl4gmt9plte4329hhmsuj29s25zkxzha, 3595, false
ca1qh6z7rtt04pzx9uytmnns8j4vjjs6q7j77x9u5ejxuextann4n9dxw79p3z, 11233, false
ca1qh6z7wv8gq0rp7jy2qjnaxpf9a2g2zl2ge3psv587uqcfljda48e7nxyj9j, 27403, false
ca1qh6zlnewctxy36h7c6ztvk0uy0duu67n4d6nde22j4ata73lstu8kyrdwsx, 60, false
ca1qh6rz978k3daue5c5fhxp0t0zxgr4mrz7ef0mu6ylrgslf0aumpuge8f288, 4482, false
ca1qh6rgy7agwnd4d8llvw7n3xyfkt6ksm2sa3llekn93dpm5tqg0tqxtumchq, 29122, false
ca1qh6r2nxqnhdtngffya73txzyqx5nwxrrhsfsjt3kzqscykdshyuhunfu0pa, 2821, false
ca1qh6r2mphsjh80dculpnakmj76tqm6jm3ynd9p6lmehkghjly83aajp22qht, 94, false
ca1qh6rvlypssdu22wpkpth0nrtjaq0fqqjplqhaqudl463mcxhv0gtz7p9xd4, 8709, false
ca1qh6rdtdn5743l33077ds9860cf6rdh3dek4lludrkrj4xurr628xqensh44, 648, false
ca1qh6r3avd6c00xrpxfgfpahah0mcv86ngrpfw62desmplvknevwvmzwrp9ar, 1775, true
ca1qh6rasc327026vs9cfy7c725yzedfjdss7l0m9p0cvx4ljzcz4lg7hhex7l, 1154, false
ca1qh6ypad48qyydx555r82e92n7wn0neerg6z55e0pen8fy527c27h7s0wnmz, 1219, false
ca1qh6y9aghsme58dmckkr6p8vykgnc4xe8l3fddc3jpt0rffvu886nv6u0dxp, 27977, false
ca1qh6yxndqhmf5n4s0crdz0h690pca3rsvcdhrxs7d49ercmlwvksxqmtpwz5, 811, false
ca1qh6yfkdqfdx7ru62dzajckk6fjua896vn2f7fcn0d8pl67hk7mfrqwakc7k, 592, false
ca1qh6ytjtg8432y74p357qpyf5mqs7vek9nuynczvdyvdvmhwdyvulv64jj7y, 90123, false
ca1qh6yd508rrl0g3mceldczghg5qeme3vdlu8gsg4l4pqv29vmvttqyrnrxj6, 29718, false
ca1qh6ys26jcqcwdghumjr3j5v2s3vh9jd5syv2pgpgcun6cxflkry5x27apgw, 5416, false
ca1qh6ys4tpzak6v7v5azs9jgraq2hydlrdaf42p53p2evljtyuzy03u7cwfua, 23173, false
ca1qh6y3968f737hfhky9e6d3h5hfxtuxuzh9q8k7sek6cgtsvaphlr67y34n8, 1441, false
ca1qh6yjnu58f2lg86uweeg7h6p3dw8576da55sgzgz6kry0wdlz06t6nd3n39, 1301, false
ca1qh6y5v3afx7pfg3a3qna7gas5fga3x90h6cxcmwvqg2zhxcjdv4tupmrrng, 3256, false
ca1qh6y5m24q43qfn7qn8382vkc5nypdlqp729p0sfk0lc89xc4rf945pwq9gq, 503, false
ca1qh6y489sr75m7nsxz6d35u3a2hlljt4j5rejcjvm27dqku9phka9gc22u7s, 1700, false
ca1qh6yh7acygkkngrfx057s3kwfcxpjpzu5d6zvylcunlr2ytagjar6d5telr, 883, false
ca1qh6y6q7wullpvntp6c8tsms3j73gkj96vpkdpa8qyu9nn6cgdsp2vztr5qf, 1099997, true
ca1qh6y6f5y4lk26wydyxpz4q2c6uzhrju8tkygmvfy9h664h52g9qj24fc3sv, 3135, false
ca1qh69pu8k8pd78fqcv3nepssjxujgrx3ca79jv2fy2yyzntl3gxydqzx754g, 8751, false
ca1qh69zp7u38jse0fl0z050tluuj4e5z4r59al3yjf28s3hm5j7glyg5xh74n, 1879, false
ca1qh699fqt78zfrj5mxuxmlrwm7swtwqer2w9f2n5ryle4wk9ffh66kytyu0a, 632, false
ca1qh69ttvgzsn7ernmrtj9rzmdzav7zdt5zx5xgmxe40eza9wrmr467kd88lc, 2896, false
ca1qh69dw4v46fxjyjpeqvw4je4vftals3g5zw9drhka2wlnmwvkwuzk549k77, 1660, false
